,Landmark_1,Landmark_2,Landmark_3,Class
2840,12.16552506059644,12.16552506059644,39.45883931389772,Drowsy
2842,6.082762530298219,6.082762530298219,33.13608305156178,Drowsy
2844,6.0,6.082762530298219,35.05709628591621,Drowsy
2846,9.055385138137416,10.04987562112089,36.12478373637688,Drowsy
2848,10.44030650891055,10.198039027185567,34.713109915419565,Drowsy
2850,10.198039027185567,11.180339887498947,35.35533905932738,Drowsy
2852,10.04987562112089,11.180339887498947,35.510561809129406,Drowsy
2854,8.06225774829855,8.06225774829855,36.345563690772494,Drowsy
2856,11.04536101718726,10.04987562112089,35.510561809129406,Drowsy
2858,3.1622776601683795,3.1622776601683795,29.154759474226505,Drowsy
2860,4.123105625617661,4.123105625617661,26.1725046566048,Drowsy
2862,5.0990195135927845,5.385164807134504,27.29468812791236,Drowsy
2864,4.123105625617661,4.47213595499958,28.284271247461906,Drowsy
2866,5.0990195135927845,4.123105625617661,27.16615541441225,Drowsy
2868,4.47213595499958,4.123105625617661,27.16615541441225,Drowsy
2870,4.123105625617661,4.47213595499958,28.16025568065745,Drowsy
2872,4.123105625617661,4.123105625617661,29.154759474226505,Drowsy
2874,6.082762530298219,6.082762530298219,30.265491900843116,Drowsy
2876,6.082762530298219,7.280109889280518,30.14962686336267,Drowsy
2878,6.082762530298219,6.082762530298219,29.27456233660889,Drowsy
2880,7.071067811865476,7.071067811865476,30.14962686336267,Drowsy
2882,6.082762530298219,7.071067811865476,29.154759474226505,Drowsy
2884,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
2886,6.082762530298219,6.082762530298219,29.068883707497267,Drowsy
2888,5.0990195135927845,5.0990195135927845,29.154759474226505,Drowsy
2890,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
2892,6.0,6.082762530298219,31.144823004794876,Drowsy
2894,6.0,7.071067811865476,31.064449134018133,Drowsy
2896,5.385164807134504,5.385164807134504,29.61418578992169,Drowsy
2898,5.385164807134504,4.242640687119285,29.61418578992169,Drowsy
2900,7.280109889280518,7.615773105863909,31.78049716414141,Drowsy
2902,6.324555320336759,5.385164807134504,29.8328677803526,Drowsy
2904,7.280109889280518,7.615773105863909,32.55764119219941,Drowsy
2906,7.280109889280518,6.324555320336759,32.55764119219941,Drowsy
2908,6.324555320336759,6.324555320336759,31.78049716414141,Drowsy
2910,6.324555320336759,5.385164807134504,31.575306807693888,Drowsy
2912,7.615773105863909,6.324555320336759,30.80584360149873,Drowsy
2914,6.708203932499369,5.0,31.78049716414141,Drowsy
2916,7.280109889280518,6.708203932499369,32.7566787083184,Drowsy
2918,7.615773105863909,6.708203932499369,32.984845004941285,Drowsy
2920,9.486832980505138,8.54400374531753,33.24154027718932,Alert
2922,7.615773105863909,6.708203932499369,31.32091952673165,Drowsy
2924,9.486832980505138,8.54400374531753,34.20526275297414,Drowsy
2926,9.486832980505138,8.54400374531753,34.20526275297414,Alert
2928,7.615773105863909,7.280109889280518,32.984845004941285,Drowsy
2930,9.486832980505138,8.54400374531753,32.7566787083184,Drowsy
2932,9.219544457292889,8.54400374531753,32.984845004941285,Drowsy
2934,8.246211251235321,8.246211251235321,32.7566787083184,Drowsy
2936,7.280109889280518,7.280109889280518,33.734255586866,Drowsy
2938,8.54400374531753,9.219544457292889,33.734255586866,Drowsy
2940,7.615773105863909,7.615773105863909,32.7566787083184,Drowsy
2942,8.54400374531753,8.246211251235321,31.78049716414141,Drowsy
2944,8.246211251235321,8.246211251235321,34.36568055487916,Drowsy
2946,9.219544457292889,8.06225774829855,32.55764119219941,Drowsy
2948,9.055385138137416,7.280109889280518,33.37663853655727,Drowsy
2950,7.071067811865476,8.06225774829855,30.59411708155671,Drowsy
2952,6.082762530298219,6.082762530298219,31.25699921617557,Drowsy
2954,6.082762530298219,6.082762530298219,29.27456233660889,Drowsy
2956,8.0,8.0,31.016124838541646,Drowsy
2958,6.0,7.071067811865476,30.01666203960727,Drowsy
2960,6.082762530298219,7.071067811865476,30.14962686336267,Drowsy
2962,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
2964,8.06225774829855,8.246211251235321,32.14031735997639,Drowsy
2966,7.071067811865476,7.071067811865476,31.25699921617557,Drowsy
2968,7.280109889280518,7.280109889280518,32.2490309931942,Drowsy
2970,7.071067811865476,7.280109889280518,32.2490309931942,Drowsy
2972,7.071067811865476,7.280109889280518,31.400636936215164,Drowsy
2974,5.0990195135927845,5.0990195135927845,28.442925306655784,Drowsy
2976,5.0990195135927845,5.385164807134504,30.4138126514911,Drowsy
2978,6.324555320336759,6.082762530298219,29.27456233660889,Drowsy
2980,7.0,7.0,33.015148038438355,Drowsy
2982,10.04987562112089,10.04987562112089,33.06055050963308,Drowsy
2984,8.06225774829855,7.0,30.0,Drowsy
2986,5.0990195135927845,5.0,28.0,Drowsy
2988,9.055385138137416,9.055385138137416,27.0,Alert
2990,5.0,5.0,27.018512172212592,Drowsy
2992,9.219544457292889,8.246211251235321,32.2490309931942,Drowsy
2994,5.0,5.0990195135927845,25.0,Drowsy
2996,4.0,3.1622776601683795,25.019992006393608,Drowsy
2998,10.198039027185567,10.04987562112089,30.14962686336267,Alert
3000,5.0990195135927845,6.082762530298219,30.01666203960727,Drowsy
3002,7.071067811865476,7.071067811865476,32.14031735997639,Drowsy
3004,8.246211251235321,8.246211251235321,32.2490309931942,Drowsy
3006,4.123105625617661,6.324555320336759,26.1725046566048,Drowsy
3008,4.123105625617661,5.0,28.0713376952364,Drowsy
3010,4.123105625617661,5.0,28.0178514522438,Drowsy
3012,6.082762530298219,5.0990195135927845,29.068883707497267,Drowsy
3014,5.0,6.082762530298219,29.068883707497267,Drowsy
3016,6.0,5.0990195135927845,30.066592756745816,Drowsy
3018,6.0,6.082762530298219,30.066592756745816,Drowsy
3020,5.0990195135927845,6.0,29.154759474226505,Drowsy
3022,5.0,5.0990195135927845,27.073972741361768,Drowsy
3024,4.0,4.123105625617661,29.154759474226505,Drowsy
3026,5.0990195135927845,5.0,30.0,Drowsy
3028,8.0,8.0,31.016124838541646,Drowsy
3030,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
3032,4.0,4.0,27.29468812791236,Drowsy
3034,6.082762530298219,6.082762530298219,28.284271247461906,Drowsy
3036,5.0990195135927845,5.0990195135927845,25.079872407968907,Drowsy
3038,7.071067811865476,7.071067811865476,27.16615541441225,Drowsy
3040,6.0,7.071067811865476,27.16615541441225,Drowsy
3042,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
3044,6.0,7.071067811865476,27.16615541441225,Drowsy
3046,7.071067811865476,7.0,28.16025568065745,Drowsy
3048,6.082762530298219,7.071067811865476,27.29468812791236,Drowsy
3050,6.082762530298219,6.082762530298219,27.16615541441225,Drowsy
3052,5.0,6.082762530298219,27.16615541441225,Drowsy
3054,6.0,6.082762530298219,28.16025568065745,Drowsy
3056,5.0990195135927845,6.082762530298219,28.284271247461906,Drowsy
3058,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
3060,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
3062,5.0990195135927845,5.0990195135927845,28.16025568065745,Drowsy
3064,6.082762530298219,6.082762530298219,28.284271247461906,Drowsy
3066,5.0990195135927845,5.0990195135927845,27.16615541441225,Drowsy
3068,5.0990195135927845,6.082762530298219,28.284271247461906,Drowsy
3070,5.0,5.0990195135927845,27.16615541441225,Drowsy
3072,5.0990195135927845,5.0990195135927845,27.16615541441225,Drowsy
3074,5.0990195135927845,5.385164807134504,27.29468812791236,Drowsy
3076,6.082762530298219,6.324555320336759,28.284271247461906,Drowsy
3078,5.0990195135927845,6.082762530298219,29.27456233660889,Drowsy
3080,5.0990195135927845,6.324555320336759,28.442925306655784,Drowsy
3082,6.082762530298219,5.0990195135927845,28.442925306655784,Drowsy
3084,5.0990195135927845,6.082762530298219,28.284271247461906,Drowsy
3086,5.0990195135927845,6.082762530298219,27.29468812791236,Drowsy
3088,5.0990195135927845,6.082762530298219,29.27456233660889,Drowsy
3090,6.082762530298219,6.324555320336759,28.442925306655784,Drowsy
3092,6.082762530298219,6.082762530298219,28.442925306655784,Drowsy
3094,6.324555320336759,7.280109889280518,29.27456233660889,Drowsy
3096,5.385164807134504,5.385164807134504,26.476404589747453,Drowsy
3098,5.385164807134504,5.0990195135927845,28.442925306655784,Drowsy
3100,5.385164807134504,4.123105625617661,29.154759474226505,Drowsy
3102,4.123105625617661,4.0,29.068883707497267,Drowsy
3104,3.605551275463989,4.47213595499958,26.476404589747453,Drowsy
3106,6.082762530298219,5.385164807134504,28.284271247461906,Drowsy
3108,5.385164807134504,5.0990195135927845,28.16025568065745,Drowsy
3110,5.0990195135927845,5.385164807134504,27.459060435491963,Drowsy
3112,4.123105625617661,5.385164807134504,27.29468812791236,Drowsy
3114,4.47213595499958,5.385164807134504,27.459060435491963,Drowsy
3116,5.0990195135927845,5.0990195135927845,28.442925306655784,Drowsy
3118,5.385164807134504,5.0990195135927845,28.442925306655784,Drowsy
3120,3.1622776601683795,3.1622776601683795,27.16615541441225,Drowsy
3122,5.0990195135927845,5.0990195135927845,27.16615541441225,Drowsy
3124,5.0990195135927845,5.0,26.1725046566048,Drowsy
3126,3.1622776601683795,3.1622776601683795,29.068883707497267,Drowsy
3128,4.123105625617661,4.123105625617661,28.284271247461906,Drowsy
3130,4.123105625617661,4.123105625617661,27.29468812791236,Drowsy
3132,4.123105625617661,5.385164807134504,27.459060435491963,Drowsy
3134,4.123105625617661,5.0990195135927845,27.29468812791236,Drowsy
3136,4.123105625617661,4.47213595499958,27.459060435491963,Drowsy
3138,4.123105625617661,5.0990195135927845,27.29468812791236,Drowsy
3140,5.0990195135927845,5.0990195135927845,27.29468812791236,Drowsy
3142,4.123105625617661,5.0990195135927845,28.284271247461906,Drowsy
3144,5.385164807134504,5.0990195135927845,28.284271247461906,Drowsy
3146,4.123105625617661,4.123105625617661,27.29468812791236,Drowsy
3148,4.123105625617661,5.0990195135927845,27.29468812791236,Drowsy
3150,3.1622776601683795,4.123105625617661,28.284271247461906,Drowsy
3152,4.123105625617661,4.123105625617661,27.459060435491963,Drowsy
3154,4.123105625617661,3.1622776601683795,28.442925306655784,Drowsy
3156,3.1622776601683795,4.0,26.30589287593181,Drowsy
3158,4.123105625617661,4.123105625617661,28.284271247461906,Drowsy
3160,3.1622776601683795,3.1622776601683795,27.29468812791236,Drowsy
3162,4.123105625617661,4.123105625617661,27.16615541441225,Drowsy
3164,4.123105625617661,4.123105625617661,28.284271247461906,Drowsy
3166,3.1622776601683795,4.123105625617661,27.29468812791236,Drowsy
3168,3.1622776601683795,3.0,28.16025568065745,Drowsy
3170,2.23606797749979,3.1622776601683795,28.0713376952364,Drowsy
3172,4.0,4.0,30.066592756745816,Drowsy
3174,7.071067811865476,7.071067811865476,31.064449134018133,Drowsy
3176,3.1622776601683795,3.1622776601683795,27.018512172212592,Drowsy
3178,5.0990195135927845,5.0990195135927845,28.442925306655784,Drowsy
3180,5.0990195135927845,5.385164807134504,29.42787793912432,Drowsy
3182,5.385164807134504,6.324555320336759,29.8328677803526,Drowsy
3184,5.385164807134504,5.385164807134504,30.083217912982647,Drowsy
3186,5.385164807134504,5.385164807134504,27.892651361962702,Drowsy
3188,7.280109889280518,7.280109889280518,30.083217912982647,Drowsy
3190,4.0,5.0,27.018512172212592,Drowsy
3192,4.0,4.123105625617661,28.0178514522438,Drowsy
3194,5.0,6.0,28.0178514522438,Drowsy
3196,4.0,5.0,30.01666203960727,Drowsy
3198,3.1622776601683795,3.1622776601683795,29.27456233660889,Drowsy
3200,4.123105625617661,5.0990195135927845,29.154759474226505,Drowsy
3202,5.0990195135927845,5.0990195135927845,28.284271247461906,Drowsy
3204,4.123105625617661,4.0,28.16025568065745,Drowsy
3206,3.0,3.0,27.018512172212592,Drowsy
3208,5.0990195135927845,5.0990195135927845,28.16025568065745,Drowsy
3210,5.0990195135927845,5.0990195135927845,29.017236257093817,Drowsy
3212,4.123105625617661,4.0,28.0713376952364,Drowsy
3214,4.0,5.0990195135927845,29.068883707497267,Drowsy
3216,4.123105625617661,5.0990195135927845,29.068883707497267,Drowsy
3218,3.1622776601683795,4.0,29.017236257093817,Drowsy
3220,3.0,4.0,29.017236257093817,Drowsy
3222,5.0990195135927845,5.0990195135927845,29.017236257093817,Drowsy
3224,3.0,3.0,28.0,Drowsy
3226,5.0990195135927845,5.0990195135927845,29.017236257093817,Drowsy
3228,4.123105625617661,5.0,29.017236257093817,Drowsy
3230,4.0,4.123105625617661,30.01666203960727,Drowsy
3232,4.123105625617661,5.0990195135927845,29.068883707497267,Drowsy
3234,4.0,4.0,30.01666203960727,Drowsy
3236,5.0,6.0,29.017236257093817,Drowsy
3238,6.0,6.0,29.0,Drowsy
3240,4.0,5.0990195135927845,28.0,Drowsy
3242,4.123105625617661,4.0,29.017236257093817,Drowsy
3244,4.123105625617661,5.0990195135927845,29.068883707497267,Drowsy
3246,3.0,3.1622776601683795,29.068883707497267,Drowsy
3248,4.0,4.0,28.0713376952364,Drowsy
3250,3.1622776601683795,3.0,28.0178514522438,Drowsy
3252,4.0,3.1622776601683795,28.0178514522438,Drowsy
3254,4.0,4.0,29.017236257093817,Drowsy
3256,8.06225774829855,6.082762530298219,33.06055050963308,Drowsy
3258,4.0,4.123105625617661,29.068883707497267,Drowsy
3260,3.0,3.0,30.0,Drowsy
3262,5.385164807134504,5.0990195135927845,28.442925306655784,Drowsy
3264,5.385164807134504,5.0990195135927845,29.42787793912432,Drowsy
3266,5.0990195135927845,5.0990195135927845,30.265491900843116,Drowsy
3268,5.0990195135927845,6.0,29.154759474226505,Drowsy
3270,8.06225774829855,8.06225774829855,32.2490309931942,Drowsy
3272,7.071067811865476,8.0,33.06055050963308,Drowsy
3274,6.082762530298219,6.082762530298219,28.0178514522438,Drowsy
3276,5.385164807134504,5.0990195135927845,27.0,Drowsy
3278,5.0990195135927845,4.0,26.0,Drowsy
3280,5.0990195135927845,5.0990195135927845,28.0178514522438,Drowsy
3282,5.0990195135927845,5.0990195135927845,27.0,Drowsy
3284,5.0990195135927845,5.0,27.018512172212592,Drowsy
3286,6.324555320336759,5.0,26.019223662515376,Drowsy
3288,4.47213595499958,4.123105625617661,26.0,Drowsy
3290,6.082762530298219,6.082762530298219,25.0,Drowsy
3292,5.0,5.0990195135927845,28.0,Drowsy
3294,5.0,5.0990195135927845,29.0,Drowsy
3296,5.0,4.0,27.073972741361768,Drowsy
3298,5.0,5.0990195135927845,27.073972741361768,Drowsy
3300,5.0,6.082762530298219,30.14962686336267,Drowsy
3302,5.0,6.082762530298219,28.0713376952364,Drowsy
3304,5.0,6.0,28.0713376952364,Drowsy
3306,5.0,5.0990195135927845,28.16025568065745,Drowsy
3308,6.082762530298219,7.071067811865476,29.154759474226505,Drowsy
3310,5.0990195135927845,6.082762530298219,27.29468812791236,Drowsy
3312,5.0,7.071067811865476,28.16025568065745,Drowsy
3314,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
3316,3.1622776601683795,4.123105625617661,27.29468812791236,Drowsy
3318,4.123105625617661,5.0990195135927845,28.16025568065745,Drowsy
3320,9.055385138137416,9.055385138137416,30.14962686336267,Drowsy
3322,6.324555320336759,5.0990195135927845,31.400636936215164,Drowsy
3324,7.0,6.324555320336759,32.2490309931942,Drowsy
3326,8.246211251235321,7.280109889280518,31.25699921617557,Drowsy
3328,7.0,6.082762530298219,30.14962686336267,Drowsy
3330,7.280109889280518,7.280109889280518,31.25699921617557,Drowsy
3332,7.280109889280518,6.082762530298219,31.400636936215164,Drowsy
3334,7.0,7.071067811865476,31.25699921617557,Drowsy
3336,5.0990195135927845,5.0990195135927845,32.2490309931942,Drowsy
3338,7.280109889280518,7.280109889280518,28.861739379323623,Drowsy
3340,7.071067811865476,7.280109889280518,27.892651361962702,Drowsy
3342,6.082762530298219,6.324555320336759,27.459060435491963,Drowsy
3344,6.324555320336759,7.280109889280518,28.635642126552707,Drowsy
3346,7.280109889280518,7.280109889280518,27.65863337187866,Drowsy
3348,6.082762530298219,6.082762530298219,27.65863337187866,Drowsy
3350,5.0990195135927845,6.082762530298219,26.476404589747453,Drowsy
3352,5.0990195135927845,6.082762530298219,27.459060435491963,Drowsy
3354,7.280109889280518,7.280109889280518,27.65863337187866,Drowsy
3356,6.082762530298219,6.324555320336759,27.65863337187866,Drowsy
3358,7.071067811865476,8.246211251235321,28.635642126552707,Drowsy
3360,7.071067811865476,8.246211251235321,28.635642126552707,Drowsy
3362,8.06225774829855,8.06225774829855,29.42787793912432,Drowsy
3364,6.082762530298219,7.071067811865476,27.65863337187866,Drowsy
3366,6.324555320336759,6.324555320336759,27.65863337187866,Drowsy
3368,6.082762530298219,7.071067811865476,27.459060435491963,Drowsy
3370,6.082762530298219,7.280109889280518,27.459060435491963,Drowsy
3372,5.0990195135927845,5.0990195135927845,26.68332812825267,Drowsy
3374,6.082762530298219,6.324555320336759,27.65863337187866,Drowsy
3376,5.0990195135927845,6.324555320336759,27.459060435491963,Drowsy
3378,7.071067811865476,6.082762530298219,27.459060435491963,Drowsy
3380,6.082762530298219,5.385164807134504,28.442925306655784,Drowsy
3382,6.082762530298219,6.082762530298219,28.16025568065745,Drowsy
3384,5.0990195135927845,5.0,28.16025568065745,Drowsy
3386,3.0,4.0,26.019223662515376,Drowsy
3388,4.0,5.0,28.0,Drowsy
3390,5.0,5.0,27.0,Drowsy
3392,5.0,5.0990195135927845,28.0178514522438,Drowsy
3394,4.123105625617661,4.0,26.0,Drowsy
3396,4.0,5.0,26.019223662515376,Drowsy
3398,4.0,5.0,27.0,Drowsy
3400,4.123105625617661,5.0990195135927845,28.0178514522438,Drowsy
3402,4.123105625617661,5.0,27.018512172212592,Drowsy
3404,4.0,4.0,27.0,Drowsy
3406,4.0,4.123105625617661,27.018512172212592,Drowsy
3408,4.0,5.0990195135927845,26.019223662515376,Drowsy
3410,4.123105625617661,4.0,27.073972741361768,Drowsy
3412,3.1622776601683795,4.123105625617661,25.079872407968907,Drowsy
3414,3.1622776601683795,3.0,26.019223662515376,Drowsy
3416,4.123105625617661,4.0,26.019223662515376,Drowsy
3418,3.1622776601683795,4.0,26.019223662515376,Drowsy
3420,3.0,4.0,26.0,Drowsy
3422,5.0,5.0,26.0,Drowsy
3424,3.1622776601683795,4.0,27.0,Drowsy
3426,1.4142135623730951,2.0,27.018512172212592,Drowsy
3428,6.0,6.0,33.015148038438355,Drowsy
3430,5.0,5.0,29.0,Drowsy
3432,7.071067811865476,8.06225774829855,27.459060435491963,Drowsy
3434,6.324555320336759,6.324555320336759,25.317977802344327,Drowsy
3436,6.082762530298219,7.071067811865476,27.459060435491963,Drowsy
3438,7.280109889280518,7.280109889280518,29.61418578992169,Drowsy
3440,5.0990195135927845,6.082762530298219,26.30589287593181,Drowsy
3442,5.0,6.082762530298219,26.0768096208106,Drowsy
3444,7.071067811865476,8.06225774829855,30.066592756745816,Drowsy
3446,7.071067811865476,7.071067811865476,30.066592756745816,Drowsy
3448,7.071067811865476,7.071067811865476,28.16025568065745,Drowsy
3450,7.071067811865476,7.071067811865476,30.066592756745816,Drowsy
3452,8.06225774829855,8.0,30.066592756745816,Drowsy
3454,7.071067811865476,8.06225774829855,29.068883707497267,Drowsy
3456,6.082762530298219,7.071067811865476,29.154759474226505,Drowsy
3458,7.071067811865476,6.082762530298219,29.154759474226505,Drowsy
3460,6.082762530298219,7.071067811865476,30.14962686336267,Drowsy
3462,6.0,7.071067811865476,28.16025568065745,Drowsy
3464,7.071067811865476,8.06225774829855,29.27456233660889,Drowsy
3466,6.082762530298219,7.071067811865476,28.284271247461906,Drowsy
3468,7.071067811865476,8.06225774829855,29.27456233660889,Drowsy
3470,7.071067811865476,8.06225774829855,29.27456233660889,Drowsy
3472,5.385164807134504,5.385164807134504,31.04834939252005,Drowsy
3474,5.385164807134504,6.324555320336759,31.04834939252005,Drowsy
3476,4.47213595499958,3.1622776601683795,30.4138126514911,Drowsy
3478,4.242640687119285,3.605551275463989,29.61418578992169,Drowsy
3480,5.385164807134504,4.47213595499958,30.083217912982647,Drowsy
3482,6.324555320336759,6.324555320336759,30.80584360149873,Drowsy
3484,6.324555320336759,5.385164807134504,31.04834939252005,Drowsy
3486,6.708203932499369,5.385164807134504,30.80584360149873,Drowsy
3488,6.324555320336759,6.324555320336759,32.01562118716424,Drowsy
3490,5.830951894845301,5.385164807134504,29.8328677803526,Drowsy
3492,5.385164807134504,6.324555320336759,30.80584360149873,Drowsy
3494,5.385164807134504,5.385164807134504,30.80584360149873,Drowsy
3496,5.385164807134504,6.324555320336759,30.083217912982647,Drowsy
3498,5.385164807134504,5.385164807134504,30.80584360149873,Drowsy
3500,6.324555320336759,6.324555320336759,30.80584360149873,Drowsy
3502,5.830951894845301,5.385164807134504,32.01562118716424,Drowsy
3504,5.385164807134504,5.385164807134504,30.59411708155671,Drowsy
3506,5.830951894845301,5.385164807134504,30.59411708155671,Drowsy
3508,5.385164807134504,5.385164807134504,30.59411708155671,Drowsy
3510,5.385164807134504,6.324555320336759,32.55764119219941,Drowsy
3512,6.324555320336759,5.0990195135927845,31.400636936215164,Drowsy
3514,5.0990195135927845,4.123105625617661,30.4138126514911,Drowsy
3516,6.324555320336759,7.280109889280518,31.575306807693888,Drowsy
3518,4.0,4.123105625617661,29.154759474226505,Drowsy
3520,5.0990195135927845,5.0990195135927845,28.284271247461906,Drowsy
3522,5.0,5.0990195135927845,28.16025568065745,Drowsy
3524,5.0990195135927845,5.0990195135927845,26.0768096208106,Drowsy
3526,6.082762530298219,6.082762530298219,27.073972741361768,Drowsy
3528,6.324555320336759,6.324555320336759,31.400636936215164,Drowsy
3530,7.280109889280518,7.615773105863909,30.4138126514911,Drowsy
3532,7.280109889280518,6.708203932499369,31.400636936215164,Drowsy
3534,7.615773105863909,7.280109889280518,31.400636936215164,Drowsy
3536,7.615773105863909,6.324555320336759,31.575306807693888,Drowsy
3538,6.324555320336759,6.324555320336759,30.59411708155671,Drowsy
3540,7.071067811865476,7.071067811865476,29.154759474226505,Drowsy
3542,7.071067811865476,8.06225774829855,29.27456233660889,Drowsy
3544,6.0,5.0990195135927845,25.019992006393608,Drowsy
3546,5.385164807134504,5.0990195135927845,24.186773244895647,Drowsy
3548,6.324555320336759,6.082762530298219,27.29468812791236,Drowsy
3550,6.324555320336759,6.082762530298219,28.284271247461906,Drowsy
3552,5.0990195135927845,5.0990195135927845,28.284271247461906,Drowsy
3554,5.0990195135927845,5.385164807134504,27.29468812791236,Drowsy
3556,5.385164807134504,5.0990195135927845,31.25699921617557,Drowsy
3558,5.0990195135927845,5.385164807134504,31.25699921617557,Drowsy
3560,5.0990195135927845,5.385164807134504,32.38826948140329,Drowsy
3562,5.385164807134504,4.47213595499958,30.265491900843116,Drowsy
3564,3.605551275463989,3.605551275463989,31.25699921617557,Drowsy
3566,4.123105625617661,3.605551275463989,30.14962686336267,Drowsy
3568,3.1622776601683795,3.1622776601683795,31.064449134018133,Drowsy
3570,4.123105625617661,3.1622776601683795,29.154759474226505,Drowsy
3572,5.0990195135927845,4.47213595499958,27.29468812791236,Drowsy
3574,5.0,4.123105625617661,31.016124838541646,Drowsy
3576,6.082762530298219,4.123105625617661,32.14031735997639,Drowsy
3578,5.0990195135927845,4.123105625617661,30.265491900843116,Drowsy
3580,3.0,4.123105625617661,30.14962686336267,Drowsy
3582,5.0990195135927845,5.0990195135927845,29.27456233660889,Drowsy
3584,6.082762530298219,5.385164807134504,31.144823004794876,Drowsy
3586,5.0990195135927845,5.0990195135927845,31.144823004794876,Drowsy
3588,6.082762530298219,6.082762530298219,31.144823004794876,Drowsy
3590,6.082762530298219,5.0990195135927845,31.25699921617557,Drowsy
3592,5.0990195135927845,5.0990195135927845,31.25699921617557,Drowsy
3594,6.082762530298219,5.385164807134504,30.14962686336267,Drowsy
3596,5.0990195135927845,5.385164807134504,30.265491900843116,Drowsy
3598,6.082762530298219,6.324555320336759,31.25699921617557,Drowsy
3600,6.082762530298219,6.082762530298219,31.144823004794876,Drowsy
3602,6.082762530298219,6.082762530298219,31.25699921617557,Drowsy
3604,5.0990195135927845,5.0990195135927845,32.14031735997639,Drowsy
3606,5.0990195135927845,5.0990195135927845,30.265491900843116,Drowsy
3608,6.082762530298219,6.0,32.14031735997639,Drowsy
3610,6.082762530298219,6.082762530298219,33.13608305156178,Drowsy
3612,7.071067811865476,6.082762530298219,32.14031735997639,Drowsy
3614,7.071067811865476,7.071067811865476,33.13608305156178,Drowsy
3616,5.0990195135927845,6.082762530298219,32.14031735997639,Drowsy
3618,6.082762530298219,6.082762530298219,33.24154027718932,Drowsy
3620,7.071067811865476,6.324555320336759,32.2490309931942,Drowsy
3622,7.071067811865476,7.071067811865476,32.2490309931942,Drowsy
3624,6.324555320336759,6.324555320336759,31.25699921617557,Drowsy
3626,5.0990195135927845,5.0990195135927845,31.144823004794876,Drowsy
3628,6.082762530298219,6.082762530298219,31.144823004794876,Drowsy
3630,5.0,5.0990195135927845,31.144823004794876,Drowsy
3632,6.082762530298219,6.082762530298219,31.144823004794876,Drowsy
3634,5.0990195135927845,5.0990195135927845,31.25699921617557,Drowsy
3636,5.385164807134504,5.0990195135927845,31.144823004794876,Drowsy
3638,5.0990195135927845,5.0990195135927845,32.2490309931942,Drowsy
3640,6.082762530298219,6.324555320336759,31.144823004794876,Drowsy
3642,7.071067811865476,7.280109889280518,32.14031735997639,Drowsy
3644,6.082762530298219,6.082762530298219,32.2490309931942,Drowsy
3646,5.0990195135927845,6.324555320336759,31.144823004794876,Drowsy
3648,6.082762530298219,6.082762530298219,32.14031735997639,Drowsy
3650,7.071067811865476,7.071067811865476,32.14031735997639,Drowsy
3652,7.071067811865476,7.071067811865476,31.144823004794876,Drowsy
3654,7.071067811865476,7.280109889280518,31.25699921617557,Drowsy
3656,7.071067811865476,7.280109889280518,31.25699921617557,Drowsy
3658,7.071067811865476,7.071067811865476,32.14031735997639,Drowsy
3660,6.082762530298219,6.082762530298219,31.144823004794876,Drowsy
3662,6.082762530298219,6.082762530298219,32.0624390837628,Drowsy
3664,6.082762530298219,6.082762530298219,31.25699921617557,Drowsy
3666,7.280109889280518,6.324555320336759,31.144823004794876,Drowsy
3668,6.082762530298219,6.082762530298219,31.25699921617557,Drowsy
3670,7.071067811865476,7.071067811865476,31.25699921617557,Drowsy
3672,6.0,7.071067811865476,31.25699921617557,Drowsy
3674,7.0,7.071067811865476,31.25699921617557,Drowsy
3676,7.071067811865476,8.06225774829855,30.14962686336267,Drowsy
3678,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
3680,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
3682,6.082762530298219,6.082762530298219,30.066592756745816,Drowsy
3684,5.0990195135927845,5.0990195135927845,30.14962686336267,Drowsy
3686,7.071067811865476,7.280109889280518,30.14962686336267,Drowsy
3688,8.06225774829855,8.06225774829855,31.144823004794876,Drowsy
3690,8.06225774829855,8.246211251235321,31.144823004794876,Drowsy
3692,8.06225774829855,8.06225774829855,32.2490309931942,Drowsy
3694,10.04987562112089,10.198039027185567,32.14031735997639,Drowsy
3696,9.055385138137416,9.055385138137416,32.0624390837628,Drowsy
3698,8.06225774829855,9.055385138137416,32.14031735997639,Drowsy
3700,8.06225774829855,9.219544457292889,30.066592756745816,Drowsy
3702,7.071067811865476,7.071067811865476,30.14962686336267,Drowsy
3704,7.0,8.06225774829855,30.066592756745816,Drowsy
3706,6.082762530298219,6.082762530298219,29.154759474226505,Drowsy
3708,5.0990195135927845,6.082762530298219,29.068883707497267,Drowsy
3710,6.082762530298219,6.324555320336759,30.265491900843116,Drowsy
3712,6.082762530298219,6.324555320336759,30.14962686336267,Drowsy
3714,6.082762530298219,7.071067811865476,30.14962686336267,Drowsy
